Time; Amplitude
9.24110000000032;-0.06546648808549038
9.242100000000319;-0.06570487735192455
9.243100000000318;-0.06593669618537741
9.244100000000318;-0.0661619214041588
9.245100000000317;-0.06638053048593454
9.246100000000316;-0.06659250156997862
9.247100000000316;-0.06679781345935927
9.248100000000315;-0.06699644562305865
9.249100000000315;-0.06718837819802592
9.250100000000314;-0.06737359199116352
9.251100000000314;-0.0675520684812465
9.252100000000313;-0.06772378982077455
9.253100000000313;-0.06788873883775684
9.254100000000312;-0.06804689903742912
9.255100000000311;-0.06819825460390323
9.25610000000031;-0.06834279040174865
9.25710000000031;-0.06848049197750603
9.25810000000031;-0.06861134556113255
9.25910000000031;-0.06873533806737889
9.260100000000309;-0.06885245709709777
9.261100000000308;-0.0689626909384838
9.262100000000308;-0.0690660285682447
9.263100000000307;-0.06916245965270362
9.264100000000306;-0.06925197454883247
9.265100000000306;-0.06933456430521623
9.266100000000305;-0.06941022066294808
9.267100000000305;-0.0694789360564553
9.268100000000304;-0.06954070361425581
9.269100000000304;-0.06959551715964529
9.270100000000303;-0.06964337121131489
9.271100000000303;-0.06968426098389932
9.272100000000302;-0.06971818238845538
9.273100000000301;-0.0697451320328709
9.2741000000003;-0.06976510722220389
9.2751000000003;-0.06977810595895206
9.2761000000003;-0.06978412694325258
9.2771000000003;-0.06978316957301202
9.278100000000299;-0.06977523394396662
9.279100000000298;-0.06976032084967265
9.280100000000298;-0.06973843178142713
9.281100000000297;-0.06970956892811865
9.282100000000296;-0.06967373517600847
9.283100000000296;-0.06963093410844196
9.284100000000295;-0.06958117000549019
9.285100000000295;-0.069524447843522
9.286100000000294;-0.06946077329470632
9.287100000000294;-0.06939015272644496
9.288100000000293;-0.06931259320073589
9.289100000000293;-0.06922810247346706
9.290100000000292;-0.06913668899364078
9.291100000000291;-0.06903836190252886
9.292100000000291;-0.06893313103275847
9.29310000000029;-0.0688210069073289
9.29410000000029;-0.06870200073855924
9.29510000000029;-0.06857612442696721
9.296100000000289;-0.06844339056007909
9.297100000000288;-0.06830381241117092
9.298100000000288;-0.0681574039379413
9.299100000000287;-0.06800417978111555
9.300100000000286;-0.06784415526298164
9.301100000000286;-0.06767734638585805
9.302100000000285;-0.0675037698304935
9.303100000000285;-0.06732344295439885
9.304100000000284;-0.06713638379011146
9.305100000000284;-0.06694261104339186
9.306100000000283;-0.06674214409135325
9.307100000000283;-0.06653500298052378
9.308100000000282;-0.06632120842484192
9.309100000000281;-0.06610078180358507
9.310100000000281;-0.06587374515923167
9.31110000000028;-0.06564012119525696
9.31210000000028;-0.06539993327386265
9.31310000000028;-0.06515320541364072
9.314100000000279;-0.0648999622871716
9.315100000000278;-0.06464022921855687
9.316100000000278;-0.06437403218088698
9.317100000000277;-0.06410139779364386
9.318100000000276;-0.06382235332003904
9.319100000000276;-0.06353692666428733
9.320100000000275;-0.06324514636881647
9.321100000000275;-0.06294704161141285
9.322100000000274;-0.06264264220230378
9.323100000000274;-0.06233197858117652
9.324100000000273;-0.06201508181413429
9.325100000000273;-0.061691983590589715
9.326100000000272;-0.061362716220095904
9.327100000000272;-0.06102731262911552
9.328100000000271;-0.06068580635772815
9.32910000000027;-0.06033823155627635
9.33010000000027;-0.05998462298195062
9.33110000000027;-0.059625015995313724
9.332100000000269;-0.05925944655676465
9.333100000000268;-0.05888795122294261
9.334100000000268;-0.058510567143071415
9.335100000000267;-0.05812733205524456
9.336100000000267;-0.05773828428265147
9.337100000000266;-0.0573434627297452
9.338100000000265;-0.05694290687835202
9.339100000000265;-0.05653665678372327
9.340100000000264;-0.05612475307052989
9.341100000000264;-0.055707236928799926
9.342100000000263;-0.05528415010979963
9.343100000000263;-0.05485553492185834
9.344100000000262;-0.054421434226137655
9.345100000000262;-0.053981891432345414
9.346100000000261;-0.0535369504943947
9.34710000000026;-0.05308665590600853
9.34810000000026;-0.0526310526962705
9.34910000000026;-0.05217018642512191
9.350100000000259;-0.051704103178805826
9.351100000000258;-0.051232849565258476
9.352100000000258;-0.050756472709448504
9.353100000000257;-0.05027502024866451
9.354100000000257;-0.04978854032775137
9.355100000000256;-0.049297081594295765
9.356100000000255;-0.048800693193761506
9.357100000000255;-0.04829942476457499
9.358100000000254;-0.0477933264331614
9.359100000000254;-0.04728244880893214
9.360100000000253;-0.046766842979223906
